antecedent,consequent,confidence,coverage,leverage,lift,strength,support
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7767441860465116,0.14755089699657328,0.04379314874525634,1.8297378475673047,10.028571428571428,264
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7673267326732673,0.12416851441241686,0.03538732937310132,1.8407678533810827,8.837606837606838,213
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.4,0.0463616206409998,-0.004650179889329067,0.7995165189363417,10.791304347826086,46
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.5056179775280899,0.03587986293086071,0.00314153684365952,1.2094362519367665,11.651685393258427,45
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6266666666666667,0.05966539004233017,0.0063439394907775105,1.5033333333333334,13.972972972972974,70
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.632183908045977,0.05966539004233017,0.00777075094221117,1.4892043531890276,14.22972972972973,80
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5181818181818182,0.05966539004233017,-0.004243297275288269,0.8287234042553191,17.043956043956044,76
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, PARTY BUNTING",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4426229508196721,0.04918363233219109,0.001267536451729253,1.0618242064876178,9.150442477876107,54
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.4690265486725664,0.04918363233219109,0.002100235901714486,1.1048626343611594,10.323529411764707,57
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.636094674556213,0.2648659544446684,0.03508007489663073,1.4843206399216242,9.752293577981652,366
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.6449704142011834,0.2648659544446684,0.042368937701981114,1.5193248930921515,9.933962264150944,384
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.7684729064039408,0.1169119129207821,0.03605595932084003,1.793223936345226,9.842592592592593,213
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.4067796610169492,0.047571054222938926,0.0022249742305646206,1.1299181961394653,7.567796610169491,48
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.48,0.047571054222938926,0.004333580196039083,1.2885714285714285,9.24,52
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, PARTY BUNTING",JUMBO BAG PINK POLKADOT,0.5053763440860215,0.045152187059060676,0.0028806834002660787,1.1792907069664875,11.43010752688172,54
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.4732142857142857,0.045152187059060676,0.002199051411735179,1.1147274793108126,9.401785714285714,53
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.4107142857142857,0.045152187059060676,-0.004045097415962224,0.8209321399792794,11.080357142857142,46
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, PARTY BUNTING",WHITE HANGING HEART T-LIGHT HOLDER,0.45535714285714285,0.045152187059060676,-0.007672260483210282,0.7282484802431611,13.848214285714286,51
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.6395348837209303,0.1951219512195122,0.03559714980638539,1.4923483340261217,11.308510638297872,289
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6358208955223881,0.2249546462406773,0.0336218960217859,1.5252937440457288,10.444444444444445,311
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.7286432160804021,0.10159242088288652,0.02943247595303029,1.7002817474011638,5.341708542713568,181
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG PINK POLKADOT,0.7258064516129032,0.024994960693408588,0.007430097473455623,1.6936621855369771,17.14516129032258,45
"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, NATURAL SLATE HEART CHALKBOARD ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7419354838709677,0.024994960693408588,0.00812546286757328,1.7798558682223748,16.677419354838708,46
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",JUMBO BAG PINK POLKADOT,0.5846153846153846,0.10562386615601693,0.010196037863730568,1.3641942253419206,12.963414634146341,137
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",JUMBO STORAGE BAG SUKI,0.46564885496183206,0.10562386615601693,0.004345119507242157,1.0969059684072406,9.0,122
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.6595744680851063,0.10562386615601693,0.011668275195181963,1.3183517067567334,17.0,156
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.44554455445544555,0.045152187059060676,0.0011683146279338039,1.0688329471244997,10.237623762376238,46
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5714285714285714,0.05039306591413022,0.0072308411983152115,1.3460860127526793,12.244186046511627,71
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,0.7777777777777778,0.05039306591413022,0.010871737671150027,1.554615453487331,21.396551724137932,86
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.7246376811594203,0.0318484176577303,0.006240329478214695,1.448399490826706,19.390625,54
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.625,0.029832695021165086,0.005760066596452938,1.458431326434619,14.76388888888889,46
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7894736842105263,0.029832695021165086,0.00944777041613966,1.8597240965662019,18.473684210526315,54
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG RED RETROSPOT,0.75,0.029832695021165086,0.006442267424268496,1.4990934730056407,20.683333333333334,52
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.6756756756756757,0.045152187059060676,0.009331158362784649,1.576682515064453,15.632352941176471,71
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6052631578947368,0.045152187059060676,0.006141920281968758,1.4519876819708848,13.605263157894736,54
"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",LUNCH BAG RED RETROSPOT,0.7294117647058823,0.045152187059060676,0.00804996976822359,1.4579418874721524,20.016129032258064,73
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.49795918367346936,0.1273936706309212,0.007490231912119531,1.1619828364083167,10.737373737373737,147
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.4142857142857143,0.12457165893972989,-0.0011542561713272414,0.9759123592456926,5.345177664974619,126
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.4576271186440678,0.15400120943358195,0.0032385645730712864,1.0946423026003955,10.267326732673267,156
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, HEART OF WICKER SMALL",PACK OF 72 RETROSPOT CAKE CASES,0.4666666666666667,0.04233017536786938,0.004514877402335272,1.296267263904442,8.504761904761905,49
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4649122807017544,0.06289054626083451,0.0022088029423293263,1.115294886151549,10.03883495145631,67
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5167785234899329,0.06651884700665188,0.005626145576293314,1.2173495987813663,11.831460674157304,84
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",LUNCH BAG  BLACK SKULL.,0.6413043478260869,0.06651884700665188,0.009726664191132274,1.5339975263091692,14.605633802816902,86
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7377049180327869,0.029832695021165086,0.008702347164972047,1.7377749754798937,17.262295081967213,53
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6338028169014085,0.03789558556742592,0.006410981263612273,1.5204525022475277,14.56338028169014,53
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",LUNCH BAG  BLACK SKULL.,0.5844155844155844,0.03789558556742592,0.0060956817744015086,1.3979198236671717,13.467532467532468,54
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.5963302752293578,0.04918363233219109,0.007373051019479861,1.3915308068733978,13.455696202531646,67
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.6276595744680851,0.04918363233219109,0.00835649287989962,1.4785466044331292,14.22972972972973,70
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",LUNCH BAG  BLACK SKULL.,0.46534653465346537,0.047167909695625884,0.001925358453059443,1.1131071159189208,10.37,52
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.7014925373134329,0.031445273130417256,0.008236549053591608,1.6369259066848263,16.106060606060606,53
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.6219512195121951,0.05885910098770409,0.009504166768075813,1.4513170272812794,14.364864864864865,84
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6049382716049383,0.05885910098770409,0.007650807115903158,1.4512083004990808,13.428571428571429,70
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",LUNCH BAG  BLACK SKULL.,0.5268817204301075,0.05885910098770409,0.005834096966213506,1.2602990429381693,11.651685393258427,73
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",JUMBO BAG PINK POLKADOT,0.6538461538461539,0.05885910098770409,0.011174441433343351,1.525743541500832,15.405797101449275,86
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",JUMBO STORAGE BAG SUKI,0.5,0.05885910098770409,0.004443203652468289,1.1778252611585944,10.855670103092784,73
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5795454545454546,0.039105019149365046,0.005682704453739368,1.3652065527065527,13.1625,54
"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.6818181818181818,0.03305785123966942,0.007603105878746787,1.5910159924741296,16.106060606060606,54
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG PINK POLKADOT,0.6210526315789474,0.12699052610360814,0.009562025849601087,1.449220181215032,13.805194805194805,148
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4766355140186916,0.07619431566216489,0.002578873528377218,1.143418174587393,10.884210526315789,78
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.4807692307692308,0.12699052610360814,0.0025033804290275274,1.1325242895755716,11.08421052631579,134
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.4491017964071856,0.12699052610360814,-0.003038089356606607,0.8976607622788266,10.885964912280702,126
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.41916167664670656,0.06732513606127796,0.003982525094649778,1.1643119136866245,5.347305389221557,70
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PARTY BUNTING,0.4132231404958678,0.04878048780487805,-0.0029301724180313764,0.873083475298126,9.702479338842975,50
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5149700598802395,0.12699052610360814,-0.006160691978362491,0.8235868688155602,15.205882352941176,162
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.647887323943662,0.03467042934892159,0.006613000472421026,1.554240335630806,14.56338028169014,48
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.6521739130434783,0.036686151985486797,0.006930087742240717,1.5362938189025146,15.26086956521739,52
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7285714285714285,0.02822011691191292,0.008580615558055107,1.7162596662596663,16.2,51
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.8035714285714286,0.047571054222938926,0.008927932572716655,1.8751259911302245,18.982142857142858,70
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7301587301587301,0.047571054222938926,0.008025672204493172,1.719998794072868,16.983870967741936,70
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO SHOPPER VINTAGE RED PAISLEY",WHITE HANGING HEART T-LIGHT HOLDER,0.5847457627118644,0.047571054222938926,-0.0018744879684599745,0.9351785070320952,17.426966292134832,69
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.8333333333333334,0.029429550493852045,0.009906579930594293,1.9445751019128255,19.685185185185187,52
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7142857142857143,0.02539810522072163,0.007554266963021099,1.7135258358662613,16.41269841269841,45
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , PARTY BUNTING",JUMBO BAG PINK POLKADOT,0.41284403669724773,0.043942753477121545,-0.0006898395267809738,0.9633674816815833,9.752293577981652,45
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.42201834862385323,0.043942753477121545,-0.00010954219367425524,0.9941277433632175,9.660550458715596,46
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.48623853211009177,0.043942753477121545,-0.0006180032514040883,0.9718893464134429,11.385321100917432,53
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD , PARTY BUNTING",WHITE HANGING HEART T-LIGHT HOLDER,0.6055045871559633,0.043942753477121545,-0.000868861375938529,0.9683779035721257,18.464285714285715,66
"JUMBO BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",JUMBO BAG PINK POLKADOT,0.42857142857142855,0.04837734327756501,1.2189413242684189e-06,1.0000671952694529,10.123809523809523,50
"JUMBO BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES, HEART OF WICKER SMALL",NATURAL SLATE HEART CHALKBOARD ,0.6265060240963856,0.033460995766982464,0.00809442049518191,1.628981334141598,11.493975903614459,52
"JUMBO BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES, HEART OF WICKER SMALL",REGENCY CAKESTAND 3 TIER,0.5903614457831325,0.033460995766982464,0.004672689672450557,1.3098314546199108,13.46987951807229,49
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO BAG PINK POLKADOT,0.4962962962962963,0.08385406168111267,0.0036874600314218695,1.1581025051391938,11.308510638297872,94
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.44776119402985076,0.08385406168111267,0.0016697870887378314,1.0741505239758653,9.942307692307692,89
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO STORAGE BAG SUKI,0.48936170212765956,0.08385406168111267,0.002457548235235035,1.1527651492190498,11.202127659574469,94
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",LUNCH BAG RED RETROSPOT,0.40384615384615385,0.08385406168111267,-0.004448485731540119,0.807204177772268,10.885964912280702,84
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",NATURAL SLATE HEART CHALKBOARD ,0.40350877192982454,0.04595847611368676,0.0008690239014484314,1.0491651035345175,8.368421052631579,46
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",REGENCY CAKESTAND 3 TIER,0.40350877192982454,0.04595847611368676,-0.002169553031687883,0.8952625302074506,9.807017543859649,46
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",WHITE HANGING HEART T-LIGHT HOLDER,0.4423076923076923,0.08385406168111267,-0.015342733185811636,0.7073786142935079,8.521978021978022,92
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.6301369863013698,0.03587986293086071,0.0059328312134792486,1.470418433227232,14.561643835616438,50
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.6301369863013698,0.03587986293086071,0.006135256736062757,1.4843825209122012,14.424657534246576,53
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , JUMBO SHOPPER VINTAGE RED PAISLEY",WHITE HANGING HEART T-LIGHT HOLDER,0.6179775280898876,0.03587986293086071,-0.0002619098592078076,0.9883257630090047,17.426966292134832,55
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.5802469135802469,0.03265470671235638,0.007191835075938622,1.6117608836907082,11.024691358024691,47
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.5555555555555556,0.03265470671235638,0.0018042769481821136,1.1104396096338078,15.320987654320987,45
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.5925925925925926,0.03265470671235638,0.007594979603251664,1.646053668450085,11.024691358024691,48
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",REGENCY CAKESTAND 3 TIER,0.6419753086419753,0.03265470671235638,0.006245530294531574,1.4243468274476025,13.802469135802468,52
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.5802469135802469,0.03265470671235638,0.006783733520573556,1.5576866549088773,11.407407407407407,47
"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.7037037037037037,0.03265470671235638,0.002560995722287948,1.1254268452850014,19.14814814814815,57
"JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO BAG PINK POLKADOT,0.46938775510204084,0.1100584559564604,0.001613715787821484,1.0953116900570201,10.958762886597938,113
"JUMBO BAG RED RETROSPOT, PARTY BUNTING",WHITE HANGING HEART T-LIGHT HOLDER,0.44041450777202074,0.12699052610360814,-0.01089831059201908,0.7043508617205012,12.925,127
"JUMBO BAG RED RETROSPOT, PARTY BUNTING, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.47706422018348627,0.043942753477121545,0.005143769862902825,1.32514871015133,8.192660550458715,52
"JUMBO BAG RED RETROSPOT, PARTY BUNTING, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.5045871559633027,0.043942753477121545,0.006353203444841951,1.4015995972754451,8.192660550458715,55
"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",JUMBO BAG PINK POLKADOT,0.4,0.0463616206409998,-0.0013232827016257955,0.9333960489181562,9.243478260869566,46
"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",JUMBO SHOPPER VINTAGE RED PAISLEY,0.40350877192982454,0.04595847611368676,-0.0006132087488619659,0.9679917879805897,9.070175438596491,46
"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.427536231884058,0.10401128804676477,-0.004048266663405321,0.8545556995877565,9.192592592592593,106
"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.43529411764705883,0.10401128804676477,0.005691562094029053,1.2091232461629668,7.973214285714286,107
"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.43529411764705883,0.10401128804676477,-0.013020406174815445,0.6961618690029203,9.633540372670808,109
