ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
e38fdfea49450bfa1167e0d303e35ae1,37,1,Canada,office and administrative support,Employed for wages,35000,female,15000,work for a startup,  Front-End Web Developer,French,married or domestic partnership,master's degree (non-professional),5000
2013276af90de3a4a60f27ca4d3a5299,30,NA,United States of America,software development,Employed for wages,NA,male,10000,NA,NA,English,married or domestic partnership,master's degree (non-professional),160000
cf95715468ca2961cce2a7e2059b487d,40,NA,Canada,NA,Employed for wages,NA,female,75000,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,master's degree (non-professional),NA
2a45a21781c933d2c5289512dc740e30,22,NA,New Zealand,software development,Employed for wages,NA,male,46000,NA,NA,English,NA,bachelor's degree,22612
61d325f1cf5cfbab3664c059bcc67ec8,32,NA,United States of America,NA,A stay-at-home parent or homemaker,85000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,master's degree (non-professional),NA
f98f1434583754a98e34d4c27b42940c,27,1,Australia,NA,Employed for wages,40000,male,20000,work for a medium-sized company,Full-Stack Web Developer,Bengali,married or domestic partnership,bachelor's degree,NA
e49eeed45bceb67e1ce636365db309d3,28,NA,Cambodia,NA,Not working but looking for work,NA,male,NA,NA,NA,Khmer,married or domestic partnership,master's degree (non-professional),NA
22497d3eef9ecab85a4995400dd810cb,50,3,Canada,"arts, entertainment, sports, or media",Self-employed freelancer,NA,male,25000,start your own business,NA,English,divorced,"some college credit, no degree",NA
30eda57cb348c200e55f17f97648ef8e,26,NA,United Kingdom,NA,Self-employed freelancer,NA,male,50000,freelance ,NA,English,NA,master's degree (non-professional),40000
406c665f2e89c080581d4313eb95d314,29,NA,United States of America,construction and extraction,Employed for wages,NA,male,60000,start your own business,NA,English,NA,"professional degree (MBA, MD, JD, etc.)",115000
69717f73ca503a6340f8b1a5cdab94f0,34,1,Romania,office and administrative support,Employed for wages,30000,female,30000,work for a medium-sized company,Full-Stack Web Developer,French,married or domestic partnership,master's degree (non-professional),NA
90cd7f1de45d7efa868a716ffbaa973c,36,4,United States of America,software development,Employed for wages,NA,male,120000,NA,NA,English,married or domestic partnership,"some college credit, no degree",4000
05a7d046ff8400334f5fadb1e800683c,31,NA,Canada,office and administrative support,Employed for wages,50000,female,28000,work for a medium-sized company,  Product Manager,English,NA,bachelor's degree,12000
467de30e2d7e656525011146c3059666,21,NA,Algeria,NA,Not working but looking for work,10000,male,NA,work for a multinational corporation,Full-Stack Web Developer,Arabic,NA,bachelor's degree,NA
24cdc888c10e51dac316976d057802a9,29,NA,United States of America,food and beverage,Employed for wages,70000,female,25000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
1eefb5cfab35c327f024dc457d5973b4,26,NA,United States of America,software development,Employed for wages,NA,female,NA,work for a startup,  User Experience Designer,English,NA,bachelor's degree,30000
ff9480563beeb6fc8ea1b0de2e587999,19,NA,United States of America,NA,Doing an unpaid internship,40000,female,NA,work for a multinational corporation,Full-Stack Web Developer,Yue (Cantonese) Chinese,NA,"some college credit, no degree",NA
78331d20a4b80a470e7ecbf0fbf2ed16,25,NA,Ireland,NA,Not working but looking for work,120000,male,NA,work for a startup,  Data Scientist / Data Engineer,English,NA,bachelor's degree,15000
db9907fb6e5b0d458e19c7b3123433c5,31,NA,United States of America,finance,Employed for wages,50000,male,45000,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,30000
d1d9d6a41a55732daa7c1239f620b60b,37,NA,United States of America,NA,Not working but looking for work,45000,male,NA,work for a medium-sized company,  Data Scientist / Data Engineer,English,NA,master's degree (non-professional),0
356fa321cb450737def4325f36ebf438,27,NA,United States of America,NA,Not working and not looking for work,100000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,master's degree (non-professional),NA
448c14968963552a1e10bccc61322e43,19,NA,India,NA,NA,NA,male,NA,start your own business,NA,Tamil,NA,high school diploma or equivalent (GED),NA
efef7dbc2806c8e204e72905d4fee1bd,50,NA,United States of America,NA,Self-employed freelancer,NA,female,NA,freelance ,NA,English,NA,"professional degree (MBA, MD, JD, etc.)",NA
8b5c0f026fbcf669e148a556e51ee298,24,NA,United States of America,health care,Employed for wages,50000,male,20000,work for a multinational corporation,Back-End Web Developer,English,NA,bachelor's degree,20000
631050b08841f73f82a11538b5b40c6d,28,1,United States of America,software development,Employed for wages,NA,male,30000,NA,NA,English,"single, never married",bachelor's degree,8000
2d022a645cb20142b72831d152e4aa20,31,NA,Canada,NA,Employed for wages,40000,female,35000,work for a medium-sized company,Full-Stack Web Developer,French,NA,"trade, technical, or vocational training",NA
9c251c6c460e08e71d06e3f9778c9c00,49,4,United States of America,transportation,Employed for wages,NA,male,126000,freelance ,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
f0b877dadaad5dcd63aa5b1568d68d02,24,NA,Canada,NA,Not working but looking for work,NA,female,NA,freelance ,NA,English,NA,"some college credit, no degree",NA
5f90939d3466a1d2d2d2bd965b9313f6,30,NA,Guatemala,NA,Not working but looking for work,50000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
6e7b9fdfd60c07a5d021033aa49ece3b,49,NA,United States of America,software development,Employed for wages,NA,male,90000,NA,NA,English,married or domestic partnership,bachelor's degree,NA
639b8fc1a4c593eb68e5f18d43a20267,45,NA,United States of America,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,NA,"some college credit, no degree",5000
025fd70a974e45bb5a959d3557534acb,55,3,NA,NA,Employed for wages,NA,male,24000,work for a medium-sized company,Full-Stack Web Developer,NA,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",100000
2ded6d9ef4f8cfdc79321d5395699b11,20,NA,Pakistan,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,  Front-End Web Developer,Urdu,NA,"some college credit, no degree",NA
8eb93759fc7a5419d69860363fa59175,31,1,United States of America,office and administrative support,Self-employed freelancer,30000,female,12000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",15000
fb32d05520e7a76bd46d8d81f438e258,21,NA,Russia,NA,Not working but looking for work,10000,male,NA,work for a startup,  Front-End Web Developer,Russian,NA,bachelor's degree,NA
d5013eb6429c68a1892faaa6a2af4947,36,NA,Mexico,office and administrative support,Employed for wages,NA,male,20000,freelance ,NA,Spanish,married or domestic partnership,"some college credit, no degree",NA
50589fccdff6a891d257b08e1af7690b,36,1,Brazil,construction and extraction,Employed for wages,NA,male,60000,freelance ,NA,Portuguese,married or domestic partnership,bachelor's degree,NA
d1536b6eeb9644764ec366ef3f0c091c,51,NA,United States of America,NA,Employed for wages,70000,female,125000,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,NA
df530203cdba353e3c6ec1fc8c8d9ba9,22,NA,United States of America,NA,Not working and not looking for work,70000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",2000
9491a2f1bb93be467ca2c5e099ecf9da,30,NA,United Kingdom,"arts, entertainment, sports, or media",Self-employed business owner,60000,male,40000,work for a multinational corporation,  Front-End Web Developer,Bengali,NA,bachelor's degree,18000
e249e40a579c3aebbf2534b836f0f93f,33,1,Colombia,software development,Employed for wages,NA,male,6000,NA,NA,Spanish,married or domestic partnership,bachelor's degree,NA
33c65ad117b730189f32cc64af793b08,32,NA,United States of America,NA,Not working but looking for work,50000,male,NA,work for a startup,  Front-End Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
88d392b1972ea5e8b3742227f19097be,30,1,United States of America,NA,A stay-at-home parent or homemaker,35000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,"single, never married","some college credit, no degree",NA
63d885260e5651425b427934101fec69,26,NA,Israel,software development,Employed for wages,NA,male,36000,NA,NA,Russian,"single, never married",master's degree (non-professional),NA
b7f805ea96d803f3ae43d68bdc064ce4,31,NA,United States of America,office and administrative support,Employed for wages,70000,female,50000,work for a medium-sized company,Full-Stack Web Developer,Yue (Cantonese) Chinese,NA,"some college credit, no degree",NA
525b284e53e79fd4cf581449ddeb5395,36,2,United States of America,NA,A stay-at-home parent or homemaker,75000,female,NA,work for a medium-sized company,  Mobile Developer,English,married or domestic partnership,bachelor's degree,NA
de307c6deaafa3073ba04cbd8de9acf7,31,NA,United States of America,sales,Employed for wages,45000,male,13000,work for a startup,  Front-End Web Developer,English,NA,associate's degree,8000
9bad5739bdbccee01f57a0bf4dd7e2a1,23,NA,United Kingdom,food and beverage,Employed for wages,NA,male,20000,freelance ,NA,English,NA,bachelor's degree,32000
0385461c90fd45836b5e3c6a7d80f78c,25,NA,Mexico,NA,Not working but looking for work,90000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Spanish,NA,"professional degree (MBA, MD, JD, etc.)",NA
7ff0d19d8ef331f84973c9b96524dca0,27,2,United States of America,education,Self-employed business owner,50000,male,47000,work for a medium-sized company,  User Experience Designer,English,married or domestic partnership,bachelor's degree,NA
dbf7aa58146830008496bfbf91f9078d,36,2,Costa Rica,software development,Self-employed business owner,NA,male,16500,NA,NA,Spanish,married or domestic partnership,"some college credit, no degree",NA
038b8b9a03715d0c12641e8c7becb146,26,NA,United States of America,NA,Employed for wages,NA,male,29000,freelance ,NA,English,NA,associate's degree,1000
28d2d0650382371072abc3f9735888ad,28,NA,Peru,software development,Employed for wages,NA,male,20000,start your own business,NA,Spanish,"single, never married",bachelor's degree,NA
8ed015a37332fc1c0ef3ac221b3dba29,39,1,United States of America,office and administrative support,Employed for wages,50000,female,40000,work for a startup,  Front-End Web Developer,English,divorced,high school diploma or equivalent (GED),NA
27c814c81f97d441d1af99f2f1813b36,17,NA,Australia,NA,Doing an unpaid internship,45000,male,NA,work for a startup,Full-Stack Web Developer,English,NA,high school diploma or equivalent (GED),NA
d34a282c0f126ccdda557e01cbb34b79,17,NA,Colombia,NA,NA,60000,male,NA,work for a multinational corporation,Back-End Web Developer,Spanish,NA,"some college credit, no degree",NA
2295a1523faa0256d71bd50dfc3b7f7b,26,NA,United States of America,NA,Employed for wages,NA,male,13500,freelance ,NA,English,NA,"some college credit, no degree",NA
80323c676e28133ea39f6dae2a999f2e,39,2,United States of America,"arts, entertainment, sports, or media",Self-employed freelancer,NA,female,20000,freelance ,NA,English,married or domestic partnership,bachelor's degree,100000
d7bdaec7d0cac7ff1db7bbd23f2a71d1,36,1,United States of America,NA,Employed for wages,NA,male,15000,freelance ,NA,English,"single, never married",bachelor's degree,64000
44f50b6b12735e6584d5d5c991f0f862,30,NA,Guyana,software development,Employed for wages,NA,male,25000,NA,NA,English,NA,"trade, technical, or vocational training",20000
ce76c1f6b02cd40aa66748954de4b3ea,53,1,United States of America,NA,Not working but looking for work,NA,female,NA,start your own business,NA,English,married or domestic partnership,master's degree (non-professional),NA
ca6b852eb155aaa5d19117897b0ac488,32,NA,United Kingdom,education,Employed for wages,60000,male,50000,work for a multinational corporation,  User Experience Designer,English,NA,bachelor's degree,NA
654000b866ef976f48580cd0c47ebfc8,35,1,United States of America,NA,Employed for wages,70000,male,28000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"trade, technical, or vocational training",NA
0bd9e47674d732316199e4988e16c206,31,NA,United States of America,transportation,Employed for wages,NA,male,105000,start your own business,NA,English,NA,bachelor's degree,NA
2aaf4cec8246c0831a65d9b4f61cfa02,20,NA,United States of America,office and administrative support,Employed for wages,NA,male,10000,freelance ,NA,English,NA,"some college credit, no degree",NA
62bfb032ccc37a26660c1bbbec6c2edd,28,NA,United States of America,NA,Employed for wages,65000,male,NA,work for a medium-sized company,  DevOps / SysAdmin,English,NA,bachelor's degree,NA
18b77f771f71818b5fb9f51f7f9d57b2,21,NA,Ukraine,NA,Doing an unpaid internship,6000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Russian,NA,associate's degree,NA
2cd8eb5208ee0ba70d45af9b1776305b,31,NA,United States of America,education,Employed for wages,68000,male,45000,work for a medium-sized company,  Front-End Web Developer,English,NA,master's degree (non-professional),98000
2fd807a92daab2849610a2880e785ee4,36,2,United States of America,software development,Employed for wages,NA,female,NA,NA,NA,English,married or domestic partnership,master's degree (non-professional),NA
72cea2ff9e889c6ecd0a2c794f286f5c,25,NA,United States of America,NA,Not working but looking for work,55000,male,NA,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,30000
9a6108e65b095e00880588423f916106,30,NA,Poland,software development,Self-employed freelancer,NA,male,30000,NA,NA,Polish,NA,master's degree (non-professional),NA
26f39f8f1187e7aef5898fcd9022686e,28,NA,Mexico,NA,Not working but looking for work,70000,male,NA,work for a startup,Full-Stack Web Developer,Spanish,NA,bachelor's degree,NA
0ff14c9caa9da684cee175b359ccaa4d,25,NA,United States of America,NA,NA,NA,female,NA,NA,NA,English,NA,bachelor's degree,17000
c50188d499d507637d086123c070b9e0,32,NA,United States of America,education,Employed for wages,NA,female,36000,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,30000
